timestamp,ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7
17.8830,512,8,196,0,0,0,0,0,0,163
17.9340,256,8,4,0,0,0,0,0,0,71
17.9850,256,8,1,0,0,0,0,0,0,72
17.9860,512,8,215,0,0,0,0,0,0,164
18.0370,256,8,0,0,0,0,0,0,0,73
18.0780,768,8,170,0,0,0,0,0,0,67
18.0890,256,8,0,0,0,0,0,0,0,74
18.0900,512,8,121,0,0,0,0,0,0,165
18.1410,256,8,1,0,0,0,0,0,0,75
18.1920,256,8,4,0,0,0,0,0,0,76
18.1930,512,8,219,0,0,0,0,0,0,166
18.2440,256,8,8,0,0,0,0,0,0,77
18.2950,256,8,13,0,0,0,0,0,0,78
18.2960,512,8,82,0,0,0,0,0,0,167
18.3320,768,8,170,0,0,0,0,0,0,68
18.3480,256,8,19,0,0,0,0,0,0,79
18.3990,256,8,27,0,0,0,0,0,0,80
18.4000,512,8,232,0,0,0,0,0,0,168
18.4510,256,8,35,0,0,0,0,0,0,81
18.5020,256,8,45,0,0,0,0,0,0,82
18.5030,512,8,14,0,0,0,0,0,0,169
18.5540,256,8,56,0,0,0,0,0,0,83
18.5850,768,8,170,0,0,0,0,0,0,69
18.6060,256,8,67,0,0,0,0,0,0,84
18.6070,512,8,163,0,0,0,0,0,0,170
18.6580,256,8,79,0,0,0,0,0,0,85
18.7090,256,8,91,0,0,0,0,0,0,86
18.7100,512,8,231,0,0,0,0,0,0,171
18.7610,256,8,104,0,0,0,0,0,0,87
18.8120,256,8,117,0,0,0,0,0,0,88
18.8130,512,8,225,0,0,0,0,0,0,172
18.8390,768,8,170,0,0,0,0,0,0,70
18.8650,256,8,130,0,0,0,0,0,0,89
18.9160,256,8,143,0,0,0,0,0,0,90
18.9170,512,8,157,0,0,0,0,0,0,173
18.9680,256,8,156,0,0,0,0,0,0,91
19.0190,256,8,168,0,0,0,0,0,0,92
19.0200,512,8,115,0,0,0,0,0,0,174
19.0710,256,8,181,0,0,0,0,0,0,93
19.0920,768,8,170,0,0,0,0,0,0,71
19.1230,256,8,192,0,0,0,0,0,0,94
19.1240,512,8,187,0,0,0,0,0,0,175
19.1750,256,8,203,0,0,0,0,0,0,95
19.2260,256,8,213,0,0,0,0,0,0,96
19.2270,512,8,151,0,0,0,0,0,0,176
19.2780,256,8,222,0,0,0,0,0,0,97
19.3290,256,8,230,0,0,0,0,0,0,98
19.3300,512,8,227,0,0,0,0,0,0,177
19.3460,768,8,170,0,0,0,0,0,0,72
19.3820,256,8,237,0,0,0,0,0,0,99
19.4330,256,8,243,0,0,0,0,0,0,100
19.4340,512,8,6,0,0,0,0,0,0,178
19.4850,256,8,248,0,0,0,0,0,0,101
19.5360,256,8,251,0,0,0,0,0,0,102
19.5370,512,8,229,0,0,0,0,0,0,179
19.5880,256,8,253,0,0,0,0,0,0,103
19.5990,768,8,170,0,0,0,0,0,0,73
19.6400,256,8,253,0,0,0,0,0,0,104
19.6410,512,8,184,0,0,0,0,0,0,180
19.6920,256,8,253,0,0,0,0,0,0,105
19.7430,256,8,251,0,0,0,0,0,0,106
19.7440,512,8,177,0,0,0,0,0,0,181
19.7950,256,8,247,0,0,0,0,0,0,107
19.8460,256,8,242,0,0,0,0,0,0,108
19.8470,512,8,42,0,0,0,0,0,0,182
19.8530,768,8,170,0,0,0,0,0,0,74
19.8990,256,8,236,0,0,0,0,0,0,109
19.9500,256,8,229,0,0,0,0,0,0,110
19.9510,512,8,159,0,0,0,0,0,0,183
20.0020,256,8,221,0,0,0,0,0,0,111
20.0530,256,8,212,0,0,0,0,0,0,112
20.0540,512,8,92,0,0,0,0,0,0,184
20.1050,256,8,202,0,0,0,0,0,0,113
20.1060,768,8,170,0,0,0,0,0,0,75
20.1570,256,8,191,0,0,0,0,0,0,114
20.1580,512,8,200,0,0,0,0,0,0,185
20.2090,256,8,179,0,0,0,0,0,0,115
20.2600,256,8,167,0,0,0,0,0,0,116
20.2610,512,8,254,0,0,0,0,0,0,186
20.3120,256,8,154,0,0,0,0,0,0,117
20.3580,768,8,170,0,0,0,0,0,0,76
20.3640,256,8,141,0,0,0,0,0,0,118
20.3650,512,8,105,0,0,0,0,0,0,187
20.4160,256,8,128,0,0,0,0,0,0,119
20.4670,256,8,115,0,0,0,0,0,0,120
20.4680,512,8,243,0,0,0,0,0,0,188
20.5190,256,8,102,0,0,0,0,0,0,121
20.5700,256,8,89,0,0,0,0,0,0,122
20.5710,512,8,12,0,0,0,0,0,0,189
20.6120,768,8,170,0,0,0,0,0,0,77
20.6230,256,8,77,0,0,0,0,0,0,123
20.6740,256,8,65,0,0,0,0,0,0,124
20.6750,512,8,190,0,0,0,0,0,0,190
20.7260,256,8,54,0,0,0,0,0,0,125
20.7770,256,8,44,0,0,0,0,0,0,126
20.7780,512,8,182,0,0,0,0,0,0,191
20.8290,256,8,34,0,0,0,0,0,0,127
20.8650,768,8,170,0,0,0,0,0,0,78
20.8810,256,8,26,0,0,0,0,0,0,128
20.8820,512,8,186,0,0,0,0,0,0,192
20.9330,256,8,18,0,0,0,0,0,0,129
20.9840,256,8,12,0,0,0,0,0,0,130
20.9850,512,8,11,0,0,0,0,0,0,193
21.0360,256,8,7,0,0,0,0,0,0,131
21.0870,256,8,3,0,0,0,0,0,0,132
21.0880,512,8,2,0,0,0,0,0,0,194
21.1190,768,8,170,0,0,0,0,0,0,79
21.1400,256,8,1,0,0,0,0,0,0,133
21.1910,256,8,0,0,0,0,0,0,0,134
21.1920,512,8,198,0,0,0,0,0,0,195
21.2430,256,8,0,0,0,0,0,0,0,135
21.2940,256,8,1,0,0,0,0,0,0,136
21.2950,512,8,228,0,0,0,0,0,0,196
21.3460,256,8,4,0,0,0,0,0,0,137
21.3720,768,8,170,0,0,0,0,0,0,80
21.3980,256,8,9,0,0,0,0,0,0,138
21.3990,512,8,177,0,0,0,0,0,0,197
21.4500,256,8,14,0,0,0,0,0,0,139
21.5010,256,8,21,0,0,0,0,0,0,140
21.5020,512,8,125,0,0,0,0,0,0,198
21.5530,256,8,29,0,0,0,0,0,0,141
21.6040,256,8,38,0,0,0,0,0,0,142
21.6050,512,8,160,0,0,0,0,0,0,199
21.6260,768,8,170,0,0,0,0,0,0,81
21.6570,256,8,48,0,0,0,0,0,0,143
21.7080,256,8,58,0,0,0,0,0,0,144
21.7090,512,8,124,0,0,0,0,0,0,200
21.7600,256,8,70,0,0,0,0,0,0,145
21.8110,256,8,81,0,0,0,0,0,0,146
21.8120,512,8,73,0,0,0,0,0,0,201
21.8630,256,8,94,0,0,0,0,0,0,147
21.8790,768,8,170,0,0,0,0,0,0,82
21.9150,256,8,107,0,0,0,0,0,0,148
21.9160,512,8,106,0,0,0,0,0,0,202
21.9670,256,8,120,0,0,0,0,0,0,149
22.0180,256,8,133,0,0,0,0,0,0,150
22.0190,512,8,34,0,0,0,0,0,0,203
22.0700,256,8,146,0,0,0,0,0,0,151
22.1210,256,8,159,0,0,0,0,0,0,152
22.1220,512,8,173,0,0,0,0,0,0,204
22.1330,768,8,170,0,0,0,0,0,0,83
22.1740,256,8,172,0,0,0,0,0,0,153
22.2250,256,8,184,0,0,0,0,0,0,154
22.2260,512,8,88,0,0,0,0,0,0,205
22.2770,256,8,195,0,0,0,0,0,0,155
22.3280,256,8,206,0,0,0,0,0,0,156
22.3290,512,8,6,0,0,0,0,0,0,206
22.3800,256,8,215,0,0,0,0,0,0,157
22.3860,768,8,170,0,0,0,0,0,0,84
22.4320,256,8,224,0,0,0,0,0,0,158
22.4330,512,8,169,0,0,0,0,0,0,207
22.4840,256,8,232,0,0,0,0,0,0,159
22.5350,256,8,239,0,0,0,0,0,0,160
22.5360,512,8,100,0,0,0,0,0,0,208
22.5870,256,8,244,0,0,0,0,0,0,161
22.6380,256,8,249,0,0,0,0,0,0,162
22.6390,512,8,180,0,0,0,0,0,0,209
22.6400,768,8,170,0,0,0,0,0,0,85
22.6910,256,8,252,0,0,0,0,0,0,163
22.7420,256,8,253,0,0,0,0,0,0,164
22.7430,512,8,165,0,0,0,0,0,0,210
22.7940,256,8,253,0,0,0,0,0,0,165
22.8450,256,8,252,0,0,0,0,0,0,166
22.8460,512,8,32,0,0,0,0,0,0,211
22.8920,768,8,170,0,0,0,0,0,0,86
22.8980,256,8,250,0,0,0,0,0,0,167
22.9490,256,8,246,0,0,0,0,0,0,168
22.9500,512,8,36,0,0,0,0,0,0,212
23.0010,256,8,241,0,0,0,0,0,0,169
23.0520,256,8,235,0,0,0,0,0,0,170
23.0530,512,8,58,0,0,0,0,0,0,213
23.1040,256,8,227,0,0,0,0,0,0,171
23.1450,768,8,170,0,0,0,0,0,0,87
23.1560,256,8,219,0,0,0,0,0,0,172
23.1570,512,8,39,0,0,0,0,0,0,214
23.2080,256,8,209,0,0,0,0,0,0,173
23.2590,256,8,199,0,0,0,0,0,0,174
23.2600,512,8,30,0,0,0,0,0,0,215
23.3110,256,8,188,0,0,0,0,0,0,175
23.3620,256,8,176,0,0,0,0,0,0,176
23.3630,512,8,80,0,0,0,0,0,0,216
23.3990,768,8,170,0,0,0,0,0,0,88
23.4150,256,8,164,0,0,0,0,0,0,177
23.4660,256,8,151,0,0,0,0,0,0,178
23.4670,512,8,159,0,0,0,0,0,0,217
23.5180,256,8,138,0,0,0,0,0,0,179
23.5690,256,8,125,0,0,0,0,0,0,180
23.5700,512,8,228,0,0,0,0,0,0,218
23.6210,256,8,112,0,0,0,0,0,0,181
23.6520,768,8,170,0,0,0,0,0,0,89
23.6730,256,8,99,0,0,0,0,0,0,182
23.6740,512,8,165,0,0,0,0,0,0,219
23.7250,256,8,86,0,0,0,0,0,0,183
23.7760,256,8,74,0,0,0,0,0,0,184
23.7770,512,8,227,0,0,0,0,0,0,220
23.8280,256,8,62,0,0,0,0,0,0,185
23.8790,256,8,51,0,0,0,0,0,0,186
23.8800,512,8,140,0,0,0,0,0,0,221
23.9060,768,8,170,0,0,0,0,0,0,90
23.9320,256,8,41,0,0,0,0,0,0,187
23.9830,256,8,32,0,0,0,0,0,0,188
23.9840,512,8,190,0,0,0,0,0,0,222
24.0350,256,8,24,0,0,0,0,0,0,189
24.0860,256,8,17,0,0,0,0,0,0,190
24.0870,512,8,247,0,0,0,0,0,0,223
24.1380,256,8,11,0,0,0,0,0,0,191
24.1590,768,8,170,0,0,0,0,0,0,91
24.1900,256,8,6,0,0,0,0,0,0,192
24.1910,512,8,119,0,0,0,0,0,0,224
24.2420,256,8,2,0,0,0,0,0,0,193
24.2930,256,8,0,0,0,0,0,0,0,194
24.2940,512,8,215,0,0,0,0,0,0,225
24.3450,256,8,0,0,0,0,0,0,0,195
24.3960,256,8,0,0,0,0,0,0,0,196
24.3970,512,8,226,0,0,0,0,0,0,226
24.4130,768,8,170,0,0,0,0,0,0,92
24.4490,256,8,2,0,0,0,0,0,0,197
24.5000,256,8,5,0,0,0,0,0,0,198
24.5010,512,8,70,0,0,0,0,0,0,227
24.5520,256,8,10,0,0,0,0,0,0,199
24.6030,256,8,16,0,0,0,0,0,0,200
24.6040,512,8,76,0,0,0,0,0,0,228
24.6550,256,8,23,0,0,0,0,0,0,201
24.6660,768,8,170,0,0,0,0,0,0,93
24.7070,256,8,31,0,0,0,0,0,0,202
24.7080,512,8,200,0,0,0,0,0,0,229
24.7590,256,8,40,0,0,0,0,0,0,203
24.8100,256,8,50,0,0,0,0,0,0,204
24.8110,512,8,169,0,0,0,0,0,0,230
24.8620,256,8,61,0,0,0,0,0,0,205
24.9130,256,8,72,0,0,0,0,0,0,206
24.9140,512,8,92,0,0,0,0,0,0,231
24.9200,768,8,170,0,0,0,0,0,0,94
24.9660,256,8,85,0,0,0,0,0,0,207
25.0170,256,8,97,0,0,0,0,0,0,208
25.0180,512,8,97,0,0,0,0,0,0,232
25.0690,256,8,110,0,0,0,0,0,0,209
25.1200,256,8,123,0,0,0,0,0,0,210
25.1210,512,8,56,0,0,0,0,0,0,233
25.1720,256,8,136,0,0,0,0,0,0,211
25.1730,768,8,170,0,0,0,0,0,0,95
25.2240,256,8,149,0,0,0,0,0,0,212
25.2250,512,8,218,0,0,0,0,0,0,234
25.2760,256,8,162,0,0,0,0,0,0,213
25.3270,256,8,174,0,0,0,0,0,0,214
25.3280,512,8,241,0,0,0,0,0,0,235
25.3790,256,8,186,0,0,0,0,0,0,215
25.4250,768,8,170,0,0,0,0,0,0,96
25.4310,256,8,198,0,0,0,0,0,0,216
25.4320,512,8,5,0,0,0,0,0,0,236
25.4830,256,8,208,0,0,0,0,0,0,217
25.5340,256,8,218,0,0,0,0,0,0,218
25.5350,512,8,142,0,0,0,0,0,0,237
25.5860,256,8,226,0,0,0,0,0,0,219
25.6370,256,8,234,0,0,0,0,0,0,220
25.6380,512,8,55,0,0,0,0,0,0,238
25.6790,768,8,170,0,0,0,0,0,0,97
25.6900,256,8,240,0,0,0,0,0,0,221
25.7410,256,8,246,0,0,0,0,0,0,222
25.7420,512,8,217,0,0,0,0,0,0,239
25.7930,256,8,249,0,0,0,0,0,0,223
25.8440,256,8,252,0,0,0,0,0,0,224
25.8450,512,8,31,0,0,0,0,0,0,240
25.8960,256,8,253,0,0,0,0,0,0,225
25.9320,768,8,170,0,0,0,0,0,0,98
25.9480,256,8,253,0,0,0,0,0,0,226
25.9490,512,8,255,0,0,0,0,0,0,241
26.0000,256,8,252,0,0,0,0,0,0,227
26.0510,256,8,249,0,0,0,0,0,0,228
26.0520,512,8,124,0,0,0,0,0,0,242
26.1030,256,8,245,0,0,0,0,0,0,229
26.1540,256,8,240,0,0,0,0,0,0,230
26.1550,512,8,162,0,0,0,0,0,0,243
26.6810,256,8,132,0,0,0,0,0,0,231
26.6820,512,8,39,0,0,0,0,0,0,244
26.6830,768,8,170,0,0,0,0,0,0,99
26.7340,256,8,119,0,0,0,0,0,0,232
26.7850,256,8,106,0,0,0,0,0,0,233
26.7860,512,8,14,0,0,0,0,0,0,245
26.8370,256,8,93,0,0,0,0,0,0,234
26.8880,256,8,81,0,0,0,0,0,0,235
26.8890,512,8,164,0,0,0,0,0,0,246
26.9350,768,8,170,0,0,0,0,0,0,100
26.9410,256,8,69,0,0,0,0,0,0,236
26.9920,256,8,57,0,0,0,0,0,0,237
26.9930,512,8,58,0,0,0,0,0,0,247
27.0440,256,8,47,0,0,0,0,0,0,238
27.0950,256,8,37,0,0,0,0,0,0,239
27.0960,512,8,113,0,0,0,0,0,0,248
27.1470,256,8,28,0,0,0,0,0,0,240
27.1880,768,8,170,0,0,0,0,0,0,101
27.1990,256,8,20,0,0,0,0,0,0,241
27.2000,512,8,222,0,0,0,0,0,0,249
27.2510,256,8,14,0,0,0,0,0,0,242
27.3020,256,8,8,0,0,0,0,0,0,243
27.3030,512,8,59,0,0,0,0,0,0,250
27.3540,256,8,4,0,0,0,0,0,0,244
27.4050,256,8,1,0,0,0,0,0,0,245
27.4060,512,8,182,0,0,0,0,0,0,251
27.4420,768,8,170,0,0,0,0,0,0,102
27.4580,256,8,0,0,0,0,0,0,0,246
27.5090,256,8,0,0,0,0,0,0,0,247
27.5100,512,8,15,0,0,0,0,0,0,252
27.5610,256,8,1,0,0,0,0,0,0,248
27.6120,256,8,3,0,0,0,0,0,0,249
27.6130,512,8,156,0,0,0,0,0,0,253
27.6640,256,8,7,0,0,0,0,0,0,250
27.6950,768,8,170,0,0,0,0,0,0,103
27.7160,256,8,12,0,0,0,0,0,0,251
27.7170,512,8,36,0,0,0,0,0,0,254
27.7680,256,8,19,0,0,0,0,0,0,252
27.8190,256,8,26,0,0,0,0,0,0,253
27.8200,512,8,87,0,0,0,0,0,0,255
27.8710,256,8,35,0,0,0,0,0,0,254
27.9220,256,8,44,0,0,0,0,0,0,255
27.9230,512,8,46,0,0,0,0,0,0,0
27.9490,768,8,170,0,0,0,0,0,0,104
27.9750,256,8,55,0,0,0,0,0,0,0
28.0260,256,8,66,0,0,0,0,0,0,1
28.0270,512,8,58,0,0,0,0,0,0,1
28.0780,256,8,78,0,0,0,0,0,0,2
28.1290,256,8,90,0,0,0,0,0,0,3
28.1300,512,8,36,0,0,0,0,0,0,2
28.1810,256,8,103,0,0,0,0,0,0,4
28.2020,768,8,170,0,0,0,0,0,0,105
28.2330,256,8,116,0,0,0,0,0,0,5
28.2340,512,8,12,0,0,0,0,0,0,3
28.2850,256,8,129,0,0,0,0,0,0,6
28.3360,256,8,142,0,0,0,0,0,0,7
28.3370,512,8,53,0,0,0,0,0,0,4
28.3880,256,8,155,0,0,0,0,0,0,8
28.4390,256,8,167,0,0,0,0,0,0,9
28.4400,512,8,12,0,0,0,0,0,0,5
28.4560,768,8,170,0,0,0,0,0,0,106
28.4920,256,8,180,0,0,0,0,0,0,10
28.5430,256,8,191,0,0,0,0,0,0,11
28.5440,512,8,97,0,0,0,0,0,0,6
28.5950,256,8,202,0,0,0,0,0,0,12
28.6460,256,8,212,0,0,0,0,0,0,13
28.6470,512,8,66,0,0,0,0,0,0,7
28.6980,256,8,222,0,0,0,0,0,0,14
28.7090,768,8,170,0,0,0,0,0,0,107
28.7500,256,8,230,0,0,0,0,0,0,15
28.7510,512,8,250,0,0,0,0,0,0,8
28.8020,256,8,237,0,0,0,0,0,0,16
28.8530,256,8,243,0,0,0,0,0,0,17
28.8540,512,8,22,0,0,0,0,0,0,9
28.9050,256,8,247,0,0,0,0,0,0,18
28.9560,256,8,251,0,0,0,0,0,0,19
28.9570,512,8,88,0,0,0,0,0,0,10
28.9630,768,8,170,0,0,0,0,0,0,108
29.0090,256,8,253,0,0,0,0,0,0,20
29.0600,256,8,253,0,0,0,0,0,0,21
29.0610,512,8,34,0,0,0,0,0,0,11
29.1120,256,8,253,0,0,0,0,0,0,22
29.1630,256,8,251,0,0,0,0,0,0,23
29.1640,512,8,19,0,0,0,0,0,0,12
29.2150,256,8,248,0,0,0,0,0,0,24
29.2160,768,8,170,0,0,0,0,0,0,109
29.2670,256,8,243,0,0,0,0,0,0,25
29.2680,512,8,21,0,0,0,0,0,0,13
29.3190,256,8,237,0,0,0,0,0,0,26
29.3700,256,8,230,0,0,0,0,0,0,27
29.3710,512,8,76,0,0,0,0,0,0,14
29.4220,256,8,222,0,0,0,0,0,0,28
29.4680,768,8,170,0,0,0,0,0,0,110
29.4740,256,8,213,0,0,0,0,0,0,29
29.4750,512,8,177,0,0,0,0,0,0,15
29.5260,256,8,202,0,0,0,0,0,0,30
29.5770,256,8,192,0,0,0,0,0,0,31
29.5780,512,8,3,0,0,0,0,0,0,16
29.6290,256,8,180,0,0,0,0,0,0,32
29.6800,256,8,168,0,0,0,0,0,0,33
29.6810,512,8,29,0,0,0,0,0,0,17
29.7220,768,8,170,0,0,0,0,0,0,111
29.7330,256,8,155,0,0,0,0,0,0,34
29.7840,256,8,142,0,0,0,0,0,0,35
29.7850,512,8,201,0,0,0,0,0,0,18
29.8360,256,8,129,0,0,0,0,0,0,36
29.8870,256,8,116,0,0,0,0,0,0,37
29.8880,512,8,72,0,0,0,0,0,0,19
29.9390,256,8,103,0,0,0,0,0,0,38
29.9750,768,8,170,0,0,0,0,0,0,112
29.9910,256,8,90,0,0,0,0,0,0,39
29.9920,512,8,10,0,0,0,0,0,0,20
30.0430,256,8,78,0,0,0,0,0,0,40
30.0940,256,8,66,0,0,0,0,0,0,41
30.0950,512,8,65,0,0,0,0,0,0,21
30.1460,256,8,55,0,0,0,0,0,0,42
30.1970,256,8,45,0,0,0,0,0,0,43
30.1980,512,8,20,0,0,0,0,0,0,22
30.2290,768,8,170,0,0,0,0,0,0,113
30.2500,256,8,35,0,0,0,0,0,0,44
30.3010,256,8,26,0,0,0,0,0,0,45
30.3020,512,8,106,0,0,0,0,0,0,23
30.3530,256,8,19,0,0,0,0,0,0,46
30.4040,256,8,12,0,0,0,0,0,0,47
30.4050,512,8,20,0,0,0,0,0,0,24
30.4560,256,8,7,0,0,0,0,0,0,48
30.4820,768,8,170,0,0,0,0,0,0,114
30.5080,256,8,3,0,0,0,0,0,0,49
30.5090,512,8,147,0,0,0,0,0,0,25
30.5600,256,8,1,0,0,0,0,0,0,50
30.6110,256,8,0,0,0,0,0,0,0,51
30.6120,512,8,50,0,0,0,0,0,0,26
30.6630,256,8,0,0,0,0,0,0,0,52
30.7140,256,8,1,0,0,0,0,0,0,53
30.7150,512,8,177,0,0,0,0,0,0,27
30.7360,768,8,170,0,0,0,0,0,0,115
30.7670,256,8,4,0,0,0,0,0,0,54
30.8180,256,8,8,0,0,0,0,0,0,55
30.8190,512,8,92,0,0,0,0,0,0,28
30.8700,256,8,14,0,0,0,0,0,0,56
30.9210,256,8,20,0,0,0,0,0,0,57
30.9220,512,8,74,0,0,0,0,0,0,29
30.9730,256,8,28,0,0,0,0,0,0,58
30.9890,768,8,170,0,0,0,0,0,0,116
31.0250,256,8,37,0,0,0,0,0,0,59
31.0260,512,8,108,0,0,0,0,0,0,30
31.0770,256,8,47,0,0,0,0,0,0,60
31.1280,256,8,57,0,0,0,0,0,0,61
31.1290,512,8,96,0,0,0,0,0,0,31
31.1800,256,8,69,0,0,0,0,0,0,62
31.2310,256,8,80,0,0,0,0,0,0,63
31.2320,512,8,140,0,0,0,0,0,0,32
31.2430,768,8,170,0,0,0,0,0,0,117
31.2840,256,8,93,0,0,0,0,0,0,64
31.3350,256,8,106,0,0,0,0,0,0,65
31.3360,512,8,184,0,0,0,0,0,0,33
31.3870,256,8,119,0,0,0,0,0,0,66
31.4380,256,8,132,0,0,0,0,0,0,67
31.4390,512,8,219,0,0,0,0,0,0,34
31.4900,256,8,145,0,0,0,0,0,0,68
31.4960,768,8,170,0,0,0,0,0,0,118
31.5420,256,8,158,0,0,0,0,0,0,69
31.5430,512,8,158,0,0,0,0,0,0,35
31.5940,256,8,171,0,0,0,0,0,0,70
31.6450,256,8,182,0,0,0,0,0,0,71
31.6460,512,8,240,0,0,0,0,0,0,36
31.6970,256,8,194,0,0,0,0,0,0,72
31.7480,256,8,205,0,0,0,0,0,0,73
31.7490,512,8,232,0,0,0,0,0,0,37
31.7500,768,8,170,0,0,0,0,0,0,119
31.8010,256,8,215,0,0,0,0,0,0,74
31.8520,256,8,224,0,0,0,0,0,0,75
31.8530,512,8,125,0,0,0,0,0,0,38
31.9040,256,8,232,0,0,0,0,0,0,76
31.9550,256,8,238,0,0,0,0,0,0,77
31.9560,512,8,145,0,0,0,0,0,0,39
32.0020,768,8,170,0,0,0,0,0,0,120
32.0080,256,8,244,0,0,0,0,0,0,78
32.0590,256,8,248,0,0,0,0,0,0,79
32.0600,512,8,187,0,0,0,0,0,0,40
32.1110,256,8,251,0,0,0,0,0,0,80
32.1620,256,8,253,0,0,0,0,0,0,81
32.1630,512,8,71,0,0,0,0,0,0,41
32.2140,256,8,253,0,0,0,0,0,0,82
32.2550,768,8,170,0,0,0,0,0,0,121
32.2660,256,8,252,0,0,0,0,0,0,83
32.2670,512,8,55,0,0,0,0,0,0,42
32.3180,256,8,250,0,0,0,0,0,0,84
32.3690,256,8,247,0,0,0,0,0,0,85
32.3700,512,8,7,0,0,0,0,0,0,43
32.4210,256,8,242,0,0,0,0,0,0,86
32.4720,256,8,235,0,0,0,0,0,0,87
32.4730,512,8,166,0,0,0,0,0,0,44
32.5090,768,8,170,0,0,0,0,0,0,122
32.5250,256,8,228,0,0,0,0,0,0,88
32.5760,256,8,220,0,0,0,0,0,0,89
32.5770,512,8,158,0,0,0,0,0,0,45
32.6280,256,8,210,0,0,0,0,0,0,90
32.6790,256,8,200,0,0,0,0,0,0,91
32.6800,512,8,103,0,0,0,0,0,0,46
32.7310,256,8,189,0,0,0,0,0,0,92
32.7620,768,8,170,0,0,0,0,0,0,123
32.7830,256,8,177,0,0,0,0,0,0,93
32.7840,512,8,193,0,0,0,0,0,0,47
32.8350,256,8,165,0,0,0,0,0,0,94
32.8860,256,8,152,0,0,0,0,0,0,95
32.8870,512,8,88,0,0,0,0,0,0,48
32.9380,256,8,139,0,0,0,0,0,0,96
32.9890,256,8,126,0,0,0,0,0,0,97
32.9900,512,8,82,0,0,0,0,0,0,49
33.0160,768,8,170,0,0,0,0,0,0,124
33.0420,256,8,113,0,0,0,0,0,0,98
33.0930,256,8,100,0,0,0,0,0,0,99
33.0940,512,8,50,0,0,0,0,0,0,50
33.1450,256,8,87,0,0,0,0,0,0,100
33.1960,256,8,75,0,0,0,0,0,0,101
33.1970,512,8,116,0,0,0,0,0,0,51
33.2480,256,8,63,0,0,0,0,0,0,102
33.2690,768,8,170,0,0,0,0,0,0,125
33.3000,256,8,52,0,0,0,0,0,0,103
33.3010,512,8,62,0,0,0,0,0,0,52
33.3520,256,8,42,0,0,0,0,0,0,104
33.4030,256,8,33,0,0,0,0,0,0,105
33.4040,512,8,6,0,0,0,0,0,0,53
33.4550,256,8,24,0,0,0,0,0,0,106
33.5060,256,8,17,0,0,0,0,0,0,107
33.5070,512,8,51,0,0,0,0,0,0,54
33.5230,768,8,170,0,0,0,0,0,0,126
33.5590,256,8,11,0,0,0,0,0,0,108
33.6100,256,8,6,0,0,0,0,0,0,109
33.6110,512,8,49,0,0,0,0,0,0,55
33.6620,256,8,3,0,0,0,0,0,0,110
33.7130,256,8,0,0,0,0,0,0,0,111
33.7140,512,8,35,0,0,0,0,0,0,56
33.7650,256,8,0,0,0,0,0,0,0,112
33.7760,768,8,170,0,0,0,0,0,0,127
33.8170,256,8,0,0,0,0,0,0,0,113
33.8180,512,8,146,0,0,0,0,0,0,57
33.8690,256,8,2,0,0,0,0,0,0,114
33.9200,256,8,5,0,0,0,0,0,0,115
33.9210,512,8,201,0,0,0,0,0,0,58
33.9720,256,8,9,0,0,0,0,0,0,116
34.0230,256,8,15,0,0,0,0,0,0,117
34.0240,512,8,160,0,0,0,0,0,0,59
34.0300,768,8,170,0,0,0,0,0,0,128
34.0760,256,8,22,0,0,0,0,0,0,118
34.1270,256,8,30,0,0,0,0,0,0,119
34.1280,512,8,75,0,0,0,0,0,0,60
34.1790,256,8,39,0,0,0,0,0,0,120
34.2300,256,8,49,0,0,0,0,0,0,121
34.2310,512,8,220,0,0,0,0,0,0,61
34.2820,256,8,60,0,0,0,0,0,0,122
34.2830,768,8,170,0,0,0,0,0,0,129
34.3340,256,8,71,0,0,0,0,0,0,123
34.3350,512,8,121,0,0,0,0,0,0,62
34.3860,256,8,84,0,0,0,0,0,0,124
34.4370,256,8,96,0,0,0,0,0,0,125
34.4380,512,8,22,0,0,0,0,0,0,63
34.4890,256,8,109,0,0,0,0,0,0,126
34.5350,768,8,170,0,0,0,0,0,0,130
34.5410,256,8,122,0,0,0,0,0,0,127
34.5420,512,8,250,0,0,0,0,0,0,64
34.5930,256,8,135,0,0,0,0,0,0,128
34.6440,256,8,148,0,0,0,0,0,0,129
34.6450,512,8,144,0,0,0,0,0,0,65
34.6960,256,8,161,0,0,0,0,0,0,130
34.7470,256,8,173,0,0,0,0,0,0,131
34.7480,512,8,207,0,0,0,0,0,0,66
34.7890,768,8,170,0,0,0,0,0,0,131
34.8000,256,8,185,0,0,0,0,0,0,132
34.8510,256,8,197,0,0,0,0,0,0,133
34.8520,512,8,141,0,0,0,0,0,0,67
34.9030,256,8,207,0,0,0,0,0,0,134
34.9540,256,8,217,0,0,0,0,0,0,135
34.9550,512,8,228,0,0,0,0,0,0,68
35.0060,256,8,226,0,0,0,0,0,0,136
35.0420,768,8,170,0,0,0,0,0,0,132
35.0580,256,8,233,0,0,0,0,0,0,137
35.0590,512,8,77,0,0,0,0,0,0,69
35.1100,256,8,240,0,0,0,0,0,0,138
35.1610,256,8,245,0,0,0,0,0,0,139
35.1620,512,8,177,0,0,0,0,0,0,70
35.2130,256,8,249,0,0,0,0,0,0,140
35.2640,256,8,252,0,0,0,0,0,0,141
35.2650,512,8,205,0,0,0,0,0,0,71
